no;bfs;year;nat_rate_ord;indirect
1014;113;1997;3.324808121;0
1015;113;1998;6.216216087;0
1016;113;1999;1.84696579;0
1017;113;2000;7.474226475;0
1018;113;2001;4.851752281;0
1019;113;2002;6.027397156;0
1020;113;2003;3.217158079;0
1021;113;2004;0.506329119;0
1022;113;2005;8.153477669;0
1023;113;2006;10.64814854;0
1024;113;2007;9.05172348;0
1025;113;2008;6.369426727;0
1026;113;2009;3.862661123;0
1027;114;1991;0;0
1028;114;1992;3.571428776;0
1029;114;1993;0;0
1030;114;1994;0;0
1031;114;1995;0;0
1032;114;1996;0;0
1033;114;1997;0;0
1034;114;1998;0;0
1035;114;1999;5.882352829;0
1036;114;2000;4.545454502;0
1037;114;2001;0;0
1038;114;2002;0;0
1039;114;2003;5.797101498;0
1040;114;2004;4.477612019;0
1041;114;2005;0;0
1042;114;2006;1.149425268;0
1043;114;2007;0;0
1044;114;2008;1.176470637;0
1045;114;2009;0;0
1046;117;1991;0.220264316;0
1047;117;1992;0.647948146;0
1048;117;1993;0.212314233;0
1049;117;1994;1.204819202;0
1050;117;1995;2.452830315;0
1051;117;1996;3.518518448;0
1052;117;1997;1.974865437;0
1053;117;1998;2.355072498;0
1054;117;1999;2.903811216;0
1055;117;2000;5.206463337;0
1056;117;2001;5.395683289;0
1057;117;2002;8.391608238;0
1058;117;2003;7.517482281;0
1059;117;2004;4.118616104;0
1060;117;2005;5.772230625;0
1061;117;2006;6.921944141;1
1062;117;2007;4.6757164;1
1063;117;2008;9.118086815;1
1064;117;2009;3.32326293;1
1065;118;1991;0.986547112;0
1066;118;1992;0.631199241;0
1067;118;1993;1.850220203;0
1068;118;1994;1.830863237;0
1069;118;1995;3.339040995;0
1070;118;1996;2.008733749;0
1071;118;1997;3.16509819;0
1072;118;1998;6.867671967;0
1073;118;1999;3.631756783;0
1074;118;2000;6.078268051;0
1075;118;2001;4.912572861;0
1076;118;2002;6.999195576;0
1077;118;2003;4.574132442;0
1078;118;2004;7.262996674;0
1079;118;2005;5.760709286;0
1080;118;2006;6.841339111;1
1081;118;2007;3.237674713;1
1082;118;2008;7.281903267;1
1083;118;2009;3.883495092;1
1084;120;1991;0.509683967;0
1085;120;1992;0.508646965;0
1086;120;1993;0.92592591;0
1087;120;1994;0.912778914;0
1088;120;1995;2.991026878;0
1089;120;1996;2.244897842;0
1090;120;1997;2.441613674;0
1091;120;1998;3.00107193;0
1092;120;1999;4.237288475;0
1093;120;2000;4.04564333;0
1094;120;2001;4.043392658;0
1095;120;2002;6.232022762;0
1096;120;2003;6.101048946;0
1097;120;2004;5.476864815;0
1098;120;2005;5.066921711;0
1099;120;2006;3.594470024;0
1100;120;2007;7.769652367;0
1101;120;2008;9.040074348;0
1102;120;2009;4.567079067;0
1103;121;1991;0.741132855;0
1104;121;1992;0.894736886;0
1105;121;1993;0.953895032;0
1106;121;1994;1.632652998;0
1107;121;1995;2.723146677;0
1108;121;1996;4.37845993;0
1109;121;1997;4.252049446;0
1110;121;1998;4.382871628;0
1111;121;1999;4.66830492;0
1112;121;2000;5.660377502;0
1113;121;2001;4.136604309;0
1114;121;2002;4.99537468;0
1115;121;2003;4.977375507;0
1116;121;2004;5.069930077;0
1117;121;2005;5.449127197;0
1118;121;2006;4.917355061;1
1119;121;2007;3.957568407;1
1120;121;2008;7.168176651;1
1121;121;2009;4.505928993;1
1122;131;1991;1.07023406;1
1123;131;1992;0.532978058;1
1124;131;1993;1.643655419;1
1125;131;1994;1.116951346;1
1126;131;1995;2.437459946;1
1127;131;1996;3.794212341;1
1128;131;1997;3.484549761;1
1129;131;1998;3.285151005;1
1130;131;1999;4.342105389;1
1131;131;2000;3.778501511;1
1132;131;2001;5.602060795;1
1133;131;2002;3.22380662;1
1134;131;2003;5.532906055;1
1135;131;2004;5.993340969;1
1136;131;2005;5.639913082;1
1137;131;2006;7.039226532;1
1138;131;2007;8.879263878;1
1139;131;2008;8.990011215;1
1140;131;2009;4.97658062;1
1141;132;1991;0;0
1142;132;1992;0;0
1143;132;1993;10.34482765;0
1144;132;1994;0;0
1145;132;1995;4.347826004;0
1146;132;1996;0;0
1147;132;1997;0;0
1148;132;1998;0;0
1149;132;1999;0;0
1150;132;2000;0;0
1151;132;2001;0;0
1152;132;2002;0;0
1153;132;2003;3.389830589;0
1154;132;2004;7.462686539;0
1155;132;2005;4.6875;1
1156;132;2006;0;1
1157;132;2007;0;1
1158;132;2008;15.00000095;1
1159;132;2009;3.333333492;1
1160;133;1991;0.662927091;0
1161;133;1992;0.452716291;0
1162;133;1993;0.757958531;0
1163;133;1994;1.553106189;0
1164;133;1995;2.44140625;0
1165;133;1996;3.609755993;0
1166;133;1997;2.400784016;0
1167;133;1998;3.884892225;0
1168;133;1999;3.569751263;0
1169;133;2000;3.418013811;0
1170;133;2001;2.303523064;0
1171;133;2002;3.115401506;0
1172;133;2003;4.17198801;0
1173;133;2004;5.61564064;0
1174;133;2005;3.528929234;0
1175;133;2006;5.331753731;0
1176;133;2007;5.113862991;0
1177;133;2008;6.082725048;0
1178;133;2009;3.416666746;0
1179;134;1991;0;0
1180;134;1992;0;0
1181;134;1993;0;0
1182;134;1994;0;0
1183;134;1995;0;0
1184;134;1996;0;0
1185;134;1997;0;0
1186;134;1998;0;0
1187;134;1999;0;0
1188;134;2000;0;0
1189;134;2001;0;0
1190;134;2002;0;0
1191;134;2003;0;0
1192;134;2004;6.666666985;0
1193;134;2005;6.666666985;0
1194;134;2006;6.25;0
1195;134;2007;0;0
1196;134;2008;22.22222328;0
1197;134;2009;4.761904716;0
1198;138;1991;0;0
1199;138;1992;0.140056029;0
1200;138;1993;0.286123037;0
1201;138;1994;1.244813323;0
1202;138;1995;1.088435411;0
1203;138;1996;3.27421546;0
1204;138;1997;2.367687941;0
1205;138;1998;4.136947155;0
1206;138;1999;3.111739874;0
1207;138;2000;1.615074039;0
1208;138;2001;2.960103035;0
1209;138;2002;4.75;0
1210;138;2003;3.558282137;0
1211;138;2004;4.942528725;0
1212;138;2005;2.400000095;0
1213;138;2006;9.779179573;0
1214;138;2007;4.512067318;0
1215;138;2008;9.173387527;0
1216;138;2009;3.677221775;0
1217;141;1991;1.050420165;0
1218;141;1992;0.278551519;0
1219;141;1993;1.300479054;0
1220;141;1994;1.791867614;0
1221;141;1995;2.593856573;0
1222;141;1996;2.219140053;0
1223;141;1997;2.629804373;0
1224;141;1998;2.51017642;0
1225;141;1999;2.291105032;0
1226;141;2000;4.425363064;0
1227;141;2001;2.374670029;0
1228;141;2002;2.759948492;0
1229;141;2003;3.824451447;0
1230;141;2004;3.858317375;0
1231;141;2005;3.159851313;0
1232;141;2006;5.203762054;0
1233;141;2007;4.331210136;0
1234;141;2008;6.254114151;0
1235;141;2009;4.113283634;0
1236;142;1991;0.694815636;1
1237;142;1992;0.365535229;1
1238;142;1993;1.828631163;1
1239;142;1994;1.240310073;1
1240;142;1995;3.747534275;1
1241;142;1996;3.30452466;1
1242;142;1997;3.482328415;1
1243;142;1998;2.826666594;1
1244;142;1999;3.508771896;1
1245;142;2000;2.592592478;1
1246;142;2001;6.118143559;1
1247;142;2002;4.506892681;1
1248;142;2003;7.490833282;1
1249;142;2004;5.312016487;1
1250;142;2005;6.786632538;1
1251;142;2006;6.335529804;1
1252;142;2007;7.637835503;1
1253;142;2008;11.18012428;1
1254;142;2009;6.425485611;1
1255;151;1991;0.940438807;0
1256;151;1992;0.934579432;0
1257;151;1993;1.572327137;0
1258;151;1994;2.222222328;0
1259;151;1995;4.516129017;0
1260;151;1996;5.653710365;0
1261;151;1997;6.037735939;0
1262;151;1998;3.717472076;0
1263;151;1999;3.688524723;0
1264;151;2000;6.666666985;0
1265;151;2001;3.333333492;0
1266;151;2002;6.56934309;0
1267;151;2003;9.893993378;0
1268;151;2004;6.71378088;0
1269;151;2005;4.713804722;0
1270;151;2006;8.620689392;1
1271;151;2007;7.21649456;1
1272;151;2008;5.280528069;1
1273;151;2009;8.135593414;1
1274;152;1991;1.369863033;0
1275;152;1992;1.415094376;0
1276;152;1993;0.930232525;0
1277;152;1994;2.272727251;0
1278;152;1995;0.917431176;0
1279;152;1996;2.145922661;0
1280;152;1997;2.666666746;0
1281;152;1998;1.895734668;0
1282;152;1999;3.070175409;0
1283;152;2000;3.333333492;0
1284;152;2001;1.209677339;0
1285;152;2002;3.529412031;0
1286;152;2003;7.407407284;0
1287;152;2004;4.181184769;0
1288;152;2005;3.859649181;0
1289;152;2006;0.680272102;1
1290;152;2007;3.780068874;1
1291;152;2008;14.04109573;1
1292;152;2009;3.546099424;1
1293;154;1991;1.090909123;0
1294;154;1992;1.288056135;0
1295;154;1993;0.600240111;0
1296;154;1994;1.298701286;0
1297;154;1995;3.11778307;0
1298;154;1996;2.312138557;0
1299;154;1997;1.902497053;0
1300;154;1998;4.242424488;0
1301;154;1999;3.803680897;0
1302;154;2000;6.503067017;0
1303;154;2001;2.444987774;0
1304;154;2002;3.329369783;0
1305;154;2003;2.87081337;0
1306;154;2004;3.178206444;0
1307;154;2005;4.357541561;0
1308;154;2006;5.927552223;1
1309;154;2007;8.213096619;1
1310;154;2008;8.108107567;1
1311;154;2009;3.55029583;1
1312;156;1991;0.380228132;0
1313;156;1992;0.770218253;0
1314;156;1993;1.679586649;0
1315;156;1994;1.282051325;0
1316;156;1995;1.53061223;0
1317;156;1996;2.941176414;0
1318;156;1997;3.426396132;0
1319;156;1998;2.56410265;0
1320;156;1999;1.366120219;0
1321;156;2000;5.976095676;0
1322;156;2001;4.498714447;0
1323;156;2002;6.282721996;0
1324;156;2003;5.242464066;0
1325;156;2004;6.878981113;0
1326;156;2005;2.658227921;0
1327;156;2006;8.445532799;1
1328;156;2007;7.588738918;1
1329;156;2008;7.643312454;1
1330;156;2009;4.347826004;1
1331;157;1991;0.821917772;0
1332;157;1992;0.806451559;0
1333;157;1993;0;0
1334;157;1994;4.639174938;0
1335;157;1995;1.285347104;0
1336;157;1996;4.656862736;0
1337;157;1997;5.115089417;0
1338;157;1998;4.392764568;0
1339;157;1999;7.731958389;0
1340;157;2000;5.670103073;0
1341;157;2001;6.982543468;0
1342;157;2002;7.125307083;0
1343;157;2003;6.392694473;0
1344;157;2004;12.70491791;0
1345;157;2005;9.053497314;1
1346;157;2006;11.75298882;1
1347;157;2007;3.809524059;1
1348;157;2008;4.296875;1
1349;157;2009;0.988142312;1
1350;158;1991;0.590318739;0
1351;158;1992;0.842358649;0
1352;158;1993;1.711491466;0
1353;158;1994;2.184466124;0
1354;158;1995;2.933985472;0
1355;158;1996;0.736196339;0
1356;158;1997;1.093560219;0
1357;158;1998;3.823177814;0
1358;158;1999;1.792114735;0
1359;158;2000;2.884615421;0
1360;158;2001;5.595238209;0
1361;158;2002;3.427896023;0
1362;158;2003;5.944056034;0
1363;158;2004;5.263157845;0
1364;158;2005;6.164383411;1
1365;158;2006;4.678998947;1
1366;158;2007;7.529162407;1
1367;158;2008;5.13368988;1
1368;158;2009;2.609603405;1
1369;159;1991;1.333333373;0
1370;159;1992;0.338983059;0
1371;159;1993;1.393728256;0
1372;159;1994;1.403508782;0
1373;159;1995;2.43902421;0
1374;159;1996;1.098901153;0
1375;159;1997;4.744525433;0
1376;159;1998;0.694444478;0
1377;159;1999;3.030303001;0
1378;159;2000;8.813559532;0
1379;159;2001;1.602564216;0
1380;159;2002;9.6875;0
1381;159;2003;6.430868149;0
1382;159;2004;12.12121201;0
1383;159;2005;4;0
1384;159;2006;10.46153831;0
1385;159;2007;1.910828114;0
1386;159;2008;6.309147835;0
1387;159;2009;4.100946426;0
1388;161;1991;2.066115618;0
1389;161;1992;0.413223118;0
1390;161;1993;1.803051353;0
1391;161;1994;2.489626646;0
1392;161;1995;4.240766048;0
1393;161;1996;3.626220226;0
1394;161;1997;1.859799743;0
1395;161;1998;4.840940475;0
1396;161;1999;2.924791098;0
1397;161;2000;2.234636784;0
1398;161;2001;1.650618911;0
1399;161;2002;3.945578337;0
1400;161;2003;6.422018051;0
1401;161;2004;4.967320442;0
1402;161;2005;7.702020645;0
1403;161;2006;8.07692337;0
1404;161;2007;4.100529194;0
1405;161;2008;7.058824062;1
1406;161;2009;12.22366714;1
1407;174;1991;0.869565189;1
1408;174;1992;0.496277899;1
1409;174;1993;1.75879395;1
1410;174;1994;2.109181166;1
1411;174;1995;3.261538506;1
1412;174;1996;4.010184288;1
1413;174;1997;4.56621027;1
1414;174;1998;2.91390729;1
1415;174;1999;2.894736767;1
1416;174;2000;4.166666985;1
1417;174;2001;5.710491657;1
1418;174;2002;3.886693001;1
1419;174;2003;5.304010391;1
1420;174;2004;7.643312454;1
1421;174;2005;5.806451797;1
1422;174;2006;7.563025475;1
1423;174;2007;4.746632099;1
1424;174;2008;6.749226093;1
1425;174;2009;2.746566772;1
1426;175;1991;25;0
1427;175;1992;0;0
1428;175;1993;0;0
1429;175;1994;0;0
1430;175;1995;0;0
1431;175;1996;0;0
1432;175;1997;0;0
1433;175;1998;0;0
1434;175;1999;0;0
1435;175;2000;0;0
1436;175;2001;0;0
1437;175;2002;0;0
1438;175;2003;0;0
1439;175;2004;0;0
1440;175;2005;0;0
1441;175;2006;0;1
1442;175;2007;0;1
1443;175;2008;0;1
1444;175;2009;11.11111164;1
1445;177;1991;0.419727147;0
1446;177;1992;0.309278339;0
1447;177;1993;0.540540576;0
1448;177;1994;0.741525412;0
1449;177;1995;2.795031071;0
1450;177;1996;3.487179518;0
1451;177;1997;2.403343916;0
1452;177;1998;3.773584843;0
1453;177;1999;2.947154522;0
1454;177;2000;5.662285328;0
1455;177;2001;6.205492973;0
1456;177;2002;7.373737335;0
1457;177;2003;5.342741966;0
1458;177;2004;3.902439117;0
1459;177;2005;4.971319199;0
1460;177;2006;4.697986603;0
1461;177;2007;2.566539764;0
1462;177;2008;4.364326;0
1463;177;2009;2.471482992;1
1464;178;1991;1.117318392;0
1465;178;1992;0;0
1466;178;1993;1.169590712;0
1467;178;1994;0.578034639;0
1468;178;1995;0;0
1469;178;1996;0.534759343;0
1470;178;1997;1.052631617;0
1471;178;1998;1.734104037;0
1472;178;1999;2.80898881;0
1473;178;2000;2.659574509;0
1474;178;2001;1.06382978;0
1475;178;2002;1.058201075;0
1476;178;2003;0.961538494;0
1477;178;2004;6.598984241;0
1478;178;2005;2.040816307;0
1479;178;2006;1.960784435;0
1480;178;2007;2.898550749;0
1481;178;2008;3.902439117;0
1482;178;2009;1.960784435;0
1483;179;1991;0;0
1484;179;1992;0;0
1485;179;1993;0;0
1486;179;1994;0;0
1487;179;1995;0;0
1488;179;1996;0;0
1489;179;1997;0;0
1490;179;1998;0;0
1491;179;1999;0;0
1492;179;2000;0;0
1493;179;2001;0;0
1494;179;2002;0;0
1495;179;2003;0;0
1496;179;2004;0;0
1497;179;2005;0;0
1498;179;2006;0;1
1499;179;2007;0;1
1500;179;2008;0;1
1501;179;2009;0;1
1502;180;1991;0;0
1503;180;1992;0;0
1504;180;1993;1.25;0
1505;180;1994;0;0
1506;180;1995;0;0
1507;180;1996;2.884615421;0
1508;180;1997;1.886792421;0
1509;180;1998;5.769230843;0
1510;180;1999;8.080807686;0
1511;180;2000;2.127659559;0
1512;180;2001;1.020408154;0
1513;180;2002;2.020201921;0
1514;180;2003;6.060606003;0
1515;180;2004;0.961538494;0
1516;180;2005;5.504587173;0
1517;180;2006;0;0
1518;180;2007;3.960396051;0
1519;180;2008;1.851851821;0
1520;180;2009;0.869565189;0
1521;181;1991;0;0
1522;181;1992;0;0
1523;181;1993;2.272727251;0
1524;181;1994;0;0
1525;181;1995;0;0
1526;181;1996;0;0
1527;181;1997;0;0
1528;181;1998;1.694915295;0
1529;181;1999;1.886792421;0
1530;181;2000;1.639344215;0
1531;181;2001;0;0
1532;181;2002;16.88311768;0
1533;181;2003;3.703703642;0
1534;181;2004;0;0
1535;181;2005;16;0
1536;181;2006;10.29411793;0
1537;181;2007;3.076923132;0
1538;181;2008;1.49253726;0
1539;181;2009;4;0
1540;182;1991;0;0
1541;182;1992;0;0
1542;182;1993;0;0
1543;182;1994;0;0
1544;182;1995;0;0
1545;182;1996;0;0
1546;182;1997;0;0
1547;182;1998;0;0
1548;182;1999;21.4285717;0
1549;182;2000;0;0
1550;182;2001;0;0
1551;182;2002;0;0
1552;182;2003;5.882352829;0
1553;182;2004;0;0
1554;182;2005;0;0
1555;182;2006;0;0
1556;182;2007;0;0
1557;182;2008;4.166666985;0
1558;182;2009;0;0
1559;191;1991;0.699876487;1
1560;191;1992;0.656814456;1
1561;191;1993;1.95519352;1
1562;191;1994;3.370786428;1
1563;191;1995;4.05727911;1
1564;191;1996;3.682946444;1
1565;191;1997;3.275373936;1
1566;191;1998;4.991948605;1
1567;191;1999;2.558976412;1
1568;191;2000;5.232331276;1
1569;191;2001;4.349529743;1
1570;191;2002;6.957186699;1
1571;191;2003;5.578435421;1
1572;191;2004;4.046459675;1
1573;191;2005;2.659956932;1
1574;191;2006;4.50891304;1
1575;191;2007;2.422381401;1
1576;191;2008;6.105125904;1
1577;191;2009;3.503602028;1
1578;192;1991;1.207729459;0
1579;192;1992;0.240384623;0
1580;192;1993;0.938967168;0
1581;192;1994;4.12844038;0
1582;192;1995;4.484304905;0
1583;192;1996;3.761062145;0
1584;192;1997;2.47191;0
1585;192;1998;4.867256641;1
1586;192;1999;0.442477882;1
1587;192;2000;8.242949486;1
1588;192;2001;7.625272274;1
1589;192;2002;5.405405521;1
1590;192;2003;9.343935966;1
1591;192;2004;3.434343338;1
1592;192;2005;4.08560276;1
1593;192;2006;3.225806236;1
1594;192;2007;1.654411793;1
1595;192;2008;4.121863842;1
1596;192;2009;4.456327915;1
1597;193;1991;4.04494381;0
1598;193;1992;1.079913616;0
1599;193;1993;2.669404507;0
1600;193;1994;1.851851821;0
1601;193;1995;3.747534275;0
1602;193;1996;5.776892662;0
1603;193;1997;3.60934186;0
1604;193;1998;3.368420839;0
1605;193;1999;0.862068951;0
1606;193;2000;3.389830589;0
1607;193;2001;1.844262362;0
1608;193;2002;3.168316841;0
1609;193;2003;2.213279724;0
1610;193;2004;2.312138557;0
1611;193;2005;4.578754902;0
1612;193;2006;5.575539589;1
1613;193;2007;5.839416027;1
1614;193;2008;6.216696262;1
1615;193;2009;5.065359592;1
1616;195;1991;0.310559005;0
1617;195;1992;1.780415535;0
1618;195;1993;2.51396656;0
1619;195;1994;1.827676177;0
1620;195;1995;1.028277636;0
1621;195;1996;1.75;0
1622;195;1997;1.647058845;0
1623;195;1998;1.327433586;0
1624;195;1999;1.754385948;0
1625;195;2000;2.087682724;0
1626;195;2001;4.373757362;0
1627;195;2002;2.067669153;0
1628;195;2003;3.543307304;0
1629;195;2004;2.380952358;0
1630;195;2005;4.972375393;0
1631;195;2006;4.720279694;1
1632;195;2007;2.218430042;1
1633;195;2008;8.177172661;1
1634;195;2009;4.86577177;1
1635;198;1991;0.348652929;1
1636;198;1992;0.253405154;1
1637;198;1993;0.998389721;1
1638;198;1994;0.638773561;1
1639;198;1995;1.727328777;1
1640;198;1996;3.602216721;1
1641;198;1997;3.214513063;1
1642;198;1998;3.023480177;1
1643;198;1999;3.350351095;1
1644;198;2000;3.473550081;1
1645;198;2001;4.977520943;1
1646;198;2002;4.483870983;1
1647;198;2003;4.535292149;1
1648;198;2004;3.140703678;1
1649;198;2005;3.847301006;1
1650;198;2006;4.070112705;1
1651;198;2007;4.268472195;1
1652;198;2008;9.504490852;1
1653;198;2009;6.46795845;1
1654;199;1991;0.739523411;0
1655;199;1992;0.632411063;0
1656;199;1993;1.945525169;0
1657;199;1994;2.982731581;0
1658;199;1995;3.034901381;0
1659;199;1996;2.581120968;0
1660;199;1997;2.536231756;0
1661;199;1998;2.720114708;0
1662;199;1999;3.682310581;0
1663;199;2000;4.152249336;0
1664;199;2001;5.188679218;0
1665;199;2002;2.849740982;0
1666;199;2003;3.428571224;0
1667;199;2004;3.090909004;0
1668;199;2005;4.548038483;0
1669;199;2006;6.789787769;0
1670;199;2007;2.39000535;0
1671;199;2008;10.34482765;1
1672;199;2009;4.164413452;1
1673;200;1991;0.558659196;0
1674;200;1992;0.731261432;0
1675;200;1993;0.922509193;0
1676;200;1994;0.389863551;0
1677;200;1995;1.127819538;0
1678;200;1996;3.819444418;0
1679;200;1997;2.003338814;0
1680;200;1998;5.144694328;0
1681;200;1999;1.564945221;0
1682;200;2000;6.627393723;0
1683;200;2001;3.863298416;0
1684;200;2002;5.424200535;0
1685;200;2003;2.72479558;0
1686;200;2004;3.230148077;0
1687;200;2005;4.606060505;1
1688;200;2006;10.40462399;1
1689;200;2007;1.92090404;1
1690;200;2008;10.382514;1
1691;200;2009;5.44444418;1
1692;214;1991;0;0
1693;214;1992;0;0
1694;214;1993;0;0
1695;214;1994;0;0
1696;214;1995;0;0
1697;214;1996;0;0
1698;214;1997;0;0
1699;214;1998;3.571428776;0
1700;214;1999;0;0
1701;214;2000;0;0
1702;214;2001;0;0
1703;214;2002;0;0
1704;214;2003;0;0
1705;214;2004;12.5;0
1706;214;2005;0;0
1707;214;2006;0;0
1708;214;2007;12.90322495;0
1709;214;2008;14.70588303;0
1710;214;2009;0;0
1711;215;1991;0;1
1712;215;1992;0;1
1713;215;1993;0;1
1714;215;1994;0;1
1715;215;1995;0;1
1716;215;1996;0;1
1717;215;1997;0;1
1718;215;1998;20;1
1719;215;1999;0;1
1720;215;2000;0;1
1721;215;2001;0;1
1722;215;2002;0;1
1723;215;2003;7.692307949;1
1724;215;2004;0;1
1725;215;2005;0;1
1726;215;2006;0;1
1727;215;2007;0;1
1728;215;2008;23.52941132;1
1729;215;2009;0;1
1730;216;1991;0;0
1731;216;1992;0;0
1732;216;1993;0;0
1733;216;1994;0;0
1734;216;1995;0;0
1735;216;1996;20.83333206;0
1736;216;1997;0;0
1737;216;1998;0;1
1738;216;1999;0;1
1739;216;2000;0;1
1740;216;2001;0;1
1741;216;2002;0;1
1742;216;2003;3.571428776;1
1743;216;2004;0;1
1744;216;2005;0;1
1745;216;2006;0;1
1746;216;2007;0;1
1747;216;2008;2.857142925;1
1748;216;2009;0;1
1749;220;1991;0;0
1750;220;1992;0;0
1751;220;1993;0;0
1752;220;1994;0;0
1753;220;1995;0;0
1754;220;1996;0;0
1755;220;1997;0;0
1756;220;1998;15.3846159;0
1757;220;1999;0;0
1758;220;2000;0;0
1759;220;2001;8.333333969;0
1760;220;2002;10.2564106;0
1761;220;2003;0;1
1762;220;2004;5;1
1763;220;2005;10.52631569;1
1764;220;2006;2.702702761;1
1765;220;2007;0;1
1766;220;2008;5.263157845;1
1767;220;2009;0;1
1768;223;1991;2.05479455;0
1769;223;1992;1.379310369;0
1770;223;1993;2.112675905;0
1771;223;1994;1.398601413;0
1772;223;1995;0;0
1773;223;1996;2.739726067;0
1774;223;1997;0.662251651;0
1775;223;1998;0;0
1776;223;1999;4.402515888;0
1777;223;2000;1.886792421;0
1778;223;2001;4.166666985;0
1779;223;2002;9.090909004;0
1780;223;2003;4.371584415;0
1781;223;2004;7.978723049;0
1782;223;2005;4.102564335;0
1783;223;2006;6.25;0
1784;223;2007;11.31221771;0
1785;223;2008;9.223300934;0
1786;223;2009;2.608695507;0
1787;224;1991;1.052631617;0
1788;224;1992;0.369003683;0
1789;224;1993;1.858736038;0
1790;224;1994;2.517985582;0
1791;224;1995;0.743494391;0
1792;224;1996;0.384615391;0
1793;224;1997;2.641509533;0
1794;224;1998;0.732600749;0
1795;224;1999;2.826855183;0
1796;224;2000;0.71684587;0
1797;224;2001;5.882352829;0
1798;224;2002;7.612456322;0
1799;224;2003;5.300353527;0
1800;224;2004;4.577464581;0
1801;224;2005;3.125;0
1802;224;2006;7.666666985;1
1803;224;2007;6.08108139;1
